municipio,ano,target,cdd_5,cdd_9,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,txx_11,txx_9,wd30_10,wd30_11,wd30_9,cdd_6,tnn_8,prcptot_2,prcptot_11,wd30_2,wd30_3,txx_10,altitude_Terras Baixas,altitude_Terras de Média Altitude,altitude_Terras Altas,altitude_Terras Muito Altas
Santa_Barbara_do_Monte_Verde,2016,3.0,6.0,13.0,170.44,129.3216666666667,10.21,10.34,12.05,33.33,35.51,10.0,11.0,9.0,15.0,12.71,249.19,118.44,17.0,2.0,36.31,False,False,True,False
Santa_Barbara_do_Monte_Verde,2017,0.6666666666666666,7.0,13.0,139.94,155.69750000000002,11.34,7.27,8.27,30.46,32.71,5.0,4.0,3.0,23.0,9.05,87.31,21.31,7.0,11.0,33.97,False,False,True,False
Santa_Barbara_do_Monte_Verde,2018,1.0,12.0,28.0,107.81,139.60083333333333,9.2,10.63,9.03,31.66,31.14,13.0,3.0,2.0,10.0,9.14,179.75,94.5,5.0,10.0,34.51,False,False,True,False
Santa_Barbara_do_Monte_Verde,2019,0.6666666666666666,19.0,10.0,105.62,109.61,12.41,11.88,9.59,31.03,30.54,5.0,2.0,3.0,17.0,9.83,130.56,135.31,15.0,12.0,32.6,False,False,True,False
Santa_Barbara_do_Monte_Verde,2020,1.6,11.0,17.0,49.31,110.44833333333334,9.64,11.05,7.93,35.27,35.47,7.0,5.0,10.0,22.0,8.92,144.81,107.31,6.0,2.0,32.02,False,False,True,False
Santa_Barbara_do_Monte_Verde,2021,1.4,30.0,18.0,99.44,114.73333333333332,11.59,11.75,12.44,30.98,35.21,9.0,4.0,16.0,19.0,9.73,31.44,33.56,7.0,9.0,35.78,False,False,True,False
Santa_Maria_do_Suacui,2012,0.9090909090909092,11.0,13.0,73.31,255.14083333333332,13.72,10.71,9.09,30.44,34.9,8.0,3.0,9.0,20.0,9.95,131.38,95.75,13.0,12.0,32.94,False,False,True,False
Santa_Maria_do_Suacui,2013,0.6,27.0,19.0,170.75,172.1825,13.33,11.79,9.89,35.6,35.53,14.0,4.0,9.0,12.0,10.37,185.88,168.81,16.0,16.0,37.33,False,False,True,False
Santa_Maria_do_Suacui,2014,0.66,22.0,12.0,192.31,137.595,10.19,13.08,9.93,33.38,36.25,9.0,9.0,6.0,12.0,9.86,206.19,85.38,16.0,4.0,33.34,False,False,True,False
Santa_Maria_do_Suacui,2015,0.9,5.0,9.0,174.94,168.48333333333332,13.16,12.35,11.6,32.35,35.71,13.0,7.0,10.0,28.0,9.75,156.38,220.0,18.0,18.0,36.04,False,False,True,False
Santa_Maria_do_Suacui,2016,0.8333333333333334,9.0,8.0,145.5,129.3216666666667,13.52,12.13,13.01,37.58,36.93,24.0,26.0,24.0,29.0,11.38,171.38,120.31,29.0,22.0,37.31,False,False,True,False
Santa_Maria_do_Suacui,2017,0.6666666666666666,12.0,25.0,187.25,155.69750000000002,12.57,9.73,10.68,32.7,34.18,17.0,7.0,11.0,24.0,11.13,192.25,158.62,2.0,15.0,36.31,False,False,True,False
Santa_Maria_do_Suacui,2018,0.8,16.0,29.0,126.19,139.60083333333333,12.11,12.14,9.93,32.25,30.62,18.0,8.0,1.0,17.0,10.24,215.12,265.69,12.0,15.0,35.86,False,False,True,False
Santa_Maria_do_Suacui,2019,0.8,19.0,14.0,143.88,109.61,14.92,12.38,11.53,32.55,34.29,17.0,5.0,12.0,30.0,12.68,240.34,153.25,23.0,21.0,35.34,False,False,True,False
Santa_Maria_do_Suacui,2020,0.8,7.0,23.0,50.81,110.44833333333334,9.23,11.28,8.33,37.1,35.15,24.0,16.0,14.0,26.0,8.74,236.88,99.69,15.0,4.0,35.34,False,False,True,False
Santa_Maria_do_Suacui,2021,0.8,21.0,20.0,105.62,114.73333333333332,10.16,10.88,10.93,32.25,36.54,16.0,11.0,11.0,30.0,8.11,89.75,27.25,7.0,17.0,38.16,False,False,True,False
Santo_Antonio_do_Retiro,2012,1.0,12.0,13.0,133.44,255.14083333333332,13.29,12.38,11.16,33.4,35.09,16.0,7.0,15.0,20.0,12.94,102.81,130.56,21.0,27.0,35.11,False,False,True,False
Santo_Antonio_do_Retiro,2013,1.0,29.0,15.0,182.38,172.1825,14.42,15.31,11.82,37.42,35.58,26.0,6.0,20.0,15.0,12.12,237.94,149.62,27.0,28.0,37.1,False,False,True,False
Santo_Antonio_do_Retiro,2014,0.9571428571428572,23.0,11.0,221.31,137.595,13.33,14.25,13.13,35.41,37.47,20.0,20.0,15.0,27.0,9.92,175.0,223.69,24.0,16.0,36.29,False,False,True,False
Santo_Antonio_do_Retiro,2015,1.2,9.0,9.0,303.81,168.48333333333332,12.86,12.6,12.37,33.2,35.07,18.0,14.0,17.0,26.0,12.15,179.06,218.31,21.0,23.0,36.57,False,False,True,False
Santo_Antonio_do_Retiro,2016,0.9,16.0,25.0,249.31,129.3216666666667,11.63,12.48,11.96,38.68,37.24,30.0,29.0,30.0,30.0,12.02,115.94,144.31,27.0,29.0,38.49,False,False,True,False
Santo_Antonio_do_Retiro,2017,0.9333333333333332,14.0,13.0,172.12,155.69750000000002,11.68,10.33,8.96,33.53,34.49,23.0,19.0,17.0,25.0,10.67,253.25,268.69,10.0,26.0,36.51,False,False,True,False
Santo_Antonio_do_Retiro,2018,1.075,16.0,26.0,159.31,139.60083333333333,12.81,10.64,10.97,33.78,32.54,28.0,19.0,3.0,30.0,9.87,239.5,210.31,8.0,14.0,35.83,False,False,True,False
Santo_Antonio_do_Retiro,2019,2.1,16.0,13.0,140.81,109.61,15.49,10.71,9.68,32.12,35.05,24.0,2.0,20.0,30.0,11.19,146.88,191.44,26.0,20.0,35.71,False,False,True,False
Santo_Antonio_do_Retiro,2020,0.975,17.0,24.0,108.56,110.44833333333334,9.34,10.42,8.56,36.35,34.69,27.0,24.0,22.0,30.0,9.82,189.25,179.5,22.0,6.0,35.74,False,False,True,False
Santo_Antonio_do_Retiro,2021,1.2,20.0,22.0,264.38,114.73333333333332,9.03,9.6,8.52,32.41,35.69,19.0,7.0,17.0,30.0,6.79,210.44,60.88,7.0,19.0,38.32,False,False,True,False
Sao_Joao_do_Manteninha,2012,0.4785714285714286,10.0,13.0,66.69,255.14083333333332,16.17,12.57,12.98,33.33,35.37,16.0,9.0,14.0,20.0,13.63,118.81,62.0,25.0,29.0,33.33,False,True,False,False
Sao_Joao_do_Manteninha,2013,0.6,18.0,19.0,158.0,172.1825,15.87,15.32,13.68,35.74,34.82,19.0,12.0,12.0,13.0,14.51,146.12,173.56,27.0,27.0,39.9,False,True,False,False
Sao_Joao_do_Manteninha,2014,1.56,20.0,12.0,158.88,137.595,13.86,15.89,13.7,34.28,36.95,12.0,16.0,14.0,14.0,12.9,270.19,84.56,26.0,26.0,35.15,False,True,False,False
Sao_Joao_do_Manteninha,2015,0.6,10.0,9.0,95.56,168.48333333333332,15.92,14.81,14.1,33.78,36.42,19.0,17.0,16.0,28.0,11.85,145.06,168.06,24.0,31.0,36.55,False,True,False,False
Sao_Joao_do_Manteninha,2016,0.6,11.0,13.0,101.88,129.3216666666667,16.17,13.59,16.39,38.55,36.82,27.0,28.0,27.0,29.0,14.66,148.0,92.38,29.0,31.0,37.82,False,True,False,False
Sao_Joao_do_Manteninha,2017,0.65,15.0,12.0,131.19,155.69750000000002,15.48,12.7,13.99,34.61,34.22,19.0,17.0,17.0,27.0,13.72,92.25,108.94,23.0,28.0,38.16,False,True,False,False
Sao_Joao_do_Manteninha,2018,0.6,12.0,28.0,122.62,139.60083333333333,14.12,15.97,13.84,33.51,31.5,25.0,14.0,4.0,18.0,12.91,179.44,275.81,22.0,29.0,36.74,False,True,False,False
Sao_Joao_do_Manteninha,2019,0.9,16.0,14.0,147.0,109.61,18.13,15.23,13.95,34.69,35.67,21.0,19.0,18.0,30.0,14.41,178.38,136.38,28.0,28.0,35.89,False,True,False,False
Sao_Joao_do_Manteninha,2020,0.9166666666666666,7.0,24.0,52.81,110.44833333333334,11.87,14.96,11.57,38.09,34.56,25.0,18.0,19.0,26.0,12.17,402.0,87.25,26.0,16.0,37.72,False,True,False,False
Sao_Joao_do_Manteninha,2021,0.7,21.0,30.0,70.75,114.73333333333332,14.06,12.66,13.26,34.61,37.9,18.0,16.0,27.0,30.0,11.37,72.12,32.19,21.0,30.0,38.74,False,True,False,False
Sao_Joao_do_Paraiso,2012,1.260526315789474,12.0,13.0,133.44,255.14083333333332,12.18,11.11,9.93,32.38,35.27,15.0,5.0,15.0,20.0,9.9,102.81,130.56,22.0,28.0,34.18,False,False,True,False
Sao_Joao_do_Paraiso,2013,1.2,29.0,15.0,182.38,172.1825,13.63,12.99,8.95,37.21,36.05,23.0,8.0,17.0,15.0,9.82,237.94,149.62,27.0,27.0,37.2,False,False,True,False
Sao_Joao_do_Paraiso,2014,1.2,23.0,11.0,221.31,137.595,10.58,11.19,10.8,35.08,37.08,18.0,16.0,13.0,27.0,9.09,175.0,223.69,23.0,15.0,36.63,False,False,True,False
Sao_Joao_do_Paraiso,2015,1.32,9.0,9.0,303.81,168.48333333333332,13.19,11.1,10.15,33.02,35.47,17.0,14.0,14.0,26.0,10.21,179.06,218.31,21.0,23.0,35.95,False,False,True,False
Sao_Joao_do_Paraiso,2016,2.1,16.0,25.0,249.31,129.3216666666667,11.69,11.79,11.94,37.89,36.81,29.0,29.0,29.0,30.0,10.76,115.94,144.31,27.0,29.0,37.25,False,False,True,False
Sao_Joao_do_Paraiso,2017,0.5909090909090909,14.0,13.0,172.12,155.69750000000002,12.26,9.57,10.19,33.29,34.48,22.0,19.0,18.0,25.0,10.27,253.25,268.69,13.0,27.0,37.02,False,False,True,False
Sao_Joao_do_Paraiso,2018,2.957264957264957,16.0,26.0,159.31,139.60083333333333,12.43,11.54,10.93,33.86,32.31,28.0,18.0,3.0,30.0,9.67,239.5,210.31,9.0,16.0,35.6,False,False,True,False
Sao_Joao_do_Paraiso,2019,1.585714285714286,16.0,13.0,140.81,109.61,15.45,10.0,9.69,32.23,34.87,24.0,8.0,20.0,30.0,12.89,146.88,191.44,26.0,20.0,35.9,False,False,True,False
Sao_Joao_do_Paraiso,2020,3.146938775510204,17.0,24.0,108.56,110.44833333333334,9.78,11.28,8.55,36.54,34.19,27.0,25.0,20.0,30.0,10.33,189.25,179.5,25.0,9.0,35.56,False,False,True,False
Sao_Joao_do_Paraiso,2021,3.061475409836066,20.0,22.0,264.38,114.73333333333332,8.97,10.28,9.73,32.71,36.06,19.0,8.0,17.0,30.0,8.43,210.44,60.88,13.0,27.0,38.91,False,False,True,False
Sao_Sebastiao_do_Maranhao,2012,0.9,11.0,14.0,85.81,255.14083333333332,13.64,11.01,9.01,30.28,35.06,8.0,2.0,8.0,20.0,10.15,146.88,109.69,11.0,9.0,33.08,False,False,True,False
Sao_Sebastiao_do_Maranhao,2013,0.6,27.0,19.0,158.06,172.1825,12.91,11.67,9.64,35.66,35.75,14.0,4.0,10.0,12.0,9.75,221.5,163.69,15.0,17.0,36.97,False,False,True,False
Sao_Sebastiao_do_Maranhao,2014,0.66,22.0,15.0,209.5,137.595,9.76,12.94,9.65,33.28,36.27,9.0,10.0,6.0,12.0,9.67,216.31,89.56,14.0,4.0,33.47,False,False,True,False
Sao_Sebastiao_do_Maranhao,2015,0.9,6.0,9.0,167.5,168.48333333333332,12.58,11.93,11.5,32.51,35.78,13.0,8.0,11.0,28.0,8.94,153.94,211.56,16.0,18.0,35.85,False,False,True,False
Sao_Sebastiao_do_Maranhao,2016,0.9,8.0,7.0,148.88,129.3216666666667,12.97,12.29,12.57,37.83,37.27,24.0,26.0,25.0,29.0,11.08,228.69,157.25,29.0,18.0,37.57,False,False,True,False
Sao_Sebastiao_do_Maranhao,2017,0.8780487804878049,12.0,25.0,201.31,155.69750000000002,12.46,9.31,10.26,33.01,34.46,18.0,8.0,13.0,24.0,10.62,207.81,163.56,2.0,14.0,36.46,False,False,True,False
Sao_Sebastiao_do_Maranhao,2018,0.9047619047619048,16.0,29.0,151.38,139.60083333333333,11.78,12.0,9.93,32.7,30.75,19.0,9.0,1.0,18.0,10.01,256.56,237.25,11.0,15.0,35.79,False,False,True,False
Sao_Sebastiao_do_Maranhao,2019,0.925925925925926,19.0,14.0,143.38,109.61,14.87,12.06,11.17,32.64,34.3,17.0,4.0,13.0,30.0,12.68,258.38,197.5,24.0,21.0,35.22,False,False,True,False
Sao_Sebastiao_do_Maranhao,2020,0.8148148148148148,7.0,21.0,62.19,110.44833333333334,9.01,11.39,8.04,37.5,35.21,25.0,17.0,16.0,26.0,8.28,197.0,107.81,18.0,4.0,35.57,False,False,True,False
Sao_Sebastiao_do_Maranhao,2021,0.9655172413793104,22.0,20.0,116.38,114.73333333333332,9.78,10.71,10.76,32.63,36.52,16.0,11.0,12.0,30.0,8.01,116.25,38.06,7.0,13.0,38.26,False,False,True,False
Setubinha,2012,0.72,12.0,13.0,141.69,255.14083333333332,12.57,9.88,8.73,29.3,33.85,6.0,0.0,4.0,20.0,8.85,149.31,82.81,11.0,23.0,31.72,False,False,True,False
Setubinha,2013,0.9,29.0,15.0,200.94,172.1825,12.75,11.27,8.71,33.91,34.71,12.0,4.0,7.0,13.0,8.48,213.31,134.88,5.0,12.0,36.0,False,False,True,False
Setubinha,2014,0.6,14.0,11.0,224.25,137.595,9.35,11.8,9.82,32.07,35.44,7.0,8.0,4.0,12.0,9.1,211.44,149.69,9.0,4.0,32.76,False,False,True,False
Setubinha,2015,0.9,11.0,10.0,194.31,168.48333333333332,12.16,11.14,10.53,31.58,35.0,12.0,6.0,9.0,28.0,8.22,226.69,234.12,17.0,15.0,35.62,False,False,True,False
Setubinha,2016,1.5,10.0,13.0,194.19,129.3216666666667,12.37,11.14,11.65,36.91,36.09,19.0,24.0,23.0,29.0,9.87,216.69,125.12,27.0,19.0,36.13,False,False,True,False
Setubinha,2017,0.7622377622377622,13.0,26.0,267.62,155.69750000000002,11.55,9.03,9.63,31.65,33.35,17.0,5.0,8.0,26.0,10.21,237.19,195.56,1.0,10.0,36.26,False,False,True,False
Setubinha,2018,0.9,16.0,28.0,172.19,139.60083333333333,11.17,11.04,9.59,31.28,29.55,13.0,5.0,0.0,17.0,8.35,311.69,137.69,3.0,11.0,35.07,False,False,True,False
Setubinha,2019,0.9,18.0,14.0,179.69,109.61,14.21,10.84,10.33,31.52,33.26,16.0,2.0,11.0,16.0,11.85,227.38,277.12,21.0,17.0,34.69,False,False,True,False
Setubinha,2020,1.0,7.0,21.0,51.12,110.44833333333334,8.37,9.58,7.5,36.72,33.83,16.0,16.0,11.0,22.0,7.39,188.12,166.81,13.0,1.0,34.45,False,False,True,False
Setubinha,2021,0.9329787234042554,22.0,30.0,161.12,114.73333333333332,8.76,9.91,9.96,31.7,35.16,15.0,10.0,7.0,20.0,6.9,171.44,31.81,5.0,11.0,38.42,False,False,True,False
Senador_Modestino_Goncalves,2012,1.2,11.0,9.0,93.81,255.14083333333332,12.98,10.48,7.54,28.77,33.35,4.0,0.0,4.0,20.0,9.96,149.5,123.56,4.0,1.0,31.72,False,False,True,False
Senador_Modestino_Goncalves,2013,0.9,27.0,19.0,161.44,172.1825,12.1,11.59,10.57,34.32,33.39,12.0,2.0,7.0,13.0,8.93,259.62,154.19,3.0,7.0,34.38,False,False,True,False
Senador_Modestino_Goncalves,2014,1.545454545454545,22.0,15.0,203.31,137.595,9.6,12.28,8.8,32.7,34.42,3.0,6.0,4.0,12.0,9.15,211.94,109.5,2.0,2.0,32.36,False,False,True,False
Senador_Modestino_Goncalves,2015,1.8,5.0,10.0,221.06,168.48333333333332,12.38,10.72,10.72,30.63,33.72,11.0,4.0,7.0,28.0,8.22,158.75,217.38,7.0,5.0,34.73,False,False,True,False
Senador_Modestino_Goncalves,2016,1.8,8.0,7.0,159.62,129.3216666666667,11.77,10.68,12.01,36.31,35.48,21.0,22.0,19.0,29.0,10.78,200.44,164.88,23.0,13.0,36.12,False,False,True,False
Senador_Modestino_Goncalves,2017,1.142857142857143,13.0,25.0,201.75,155.69750000000002,11.79,8.24,10.51,32.3,34.2,15.0,4.0,11.0,24.0,9.92,199.62,132.88,0.0,6.0,34.5,False,False,True,False
Senador_Modestino_Goncalves,2018,1.5,11.0,29.0,169.75,139.60083333333333,10.48,11.03,9.27,32.32,30.35,17.0,5.0,1.0,30.0,9.23,226.81,200.88,4.0,10.0,35.68,False,False,True,False
Senador_Modestino_Goncalves,2019,1.833333333333333,22.0,16.0,172.94,109.61,14.37,11.62,10.27,31.63,33.28,13.0,2.0,12.0,30.0,11.23,262.62,279.25,18.0,15.0,34.14,False,False,True,False
Senador_Modestino_Goncalves,2020,3.6,7.0,21.0,54.25,110.44833333333334,8.28,10.63,7.12,36.29,34.46,19.0,15.0,14.0,26.0,7.64,215.38,125.25,11.0,1.0,34.47,False,False,True,False
Senador_Modestino_Goncalves,2021,2.7,22.0,28.0,113.25,114.73333333333332,9.69,9.71,9.51,31.64,35.39,15.0,8.0,9.0,28.0,7.46,154.88,34.44,3.0,7.0,37.2,False,False,True,False
Taiobeiras,2012,3.300486618004866,12.0,11.0,241.69,255.14083333333332,11.58,10.13,7.82,31.98,34.08,14.0,4.0,9.0,20.0,8.03,188.94,114.44,16.0,27.0,34.4,False,False,True,False
Taiobeiras,2013,3.300486618004866,29.0,15.0,210.38,172.1825,12.18,12.09,7.06,36.41,34.93,19.0,6.0,13.0,15.0,8.67,323.12,277.69,25.0,24.0,36.34,False,False,True,False
Taiobeiras,2014,3.300613496932515,14.0,15.0,260.5,137.595,9.58,10.25,9.46,33.91,36.72,17.0,13.0,13.0,23.0,8.26,250.69,221.56,20.0,8.0,35.82,False,False,True,False
Taiobeiras,2015,3.300492610837439,4.0,11.0,302.25,168.48333333333332,12.02,10.33,9.12,33.03,35.49,17.0,14.0,17.0,28.0,8.69,267.94,270.75,20.0,22.0,36.15,False,False,True,False
Taiobeiras,2016,1.08,17.0,13.0,293.44,129.3216666666667,9.85,10.26,10.48,37.73,36.18,28.0,26.0,29.0,30.0,9.21,124.88,256.12,27.0,27.0,37.05,False,False,True,False
Taiobeiras,2017,1.448818897637795,15.0,15.0,251.88,155.69750000000002,10.43,7.64,8.02,32.84,34.62,22.0,17.0,17.0,23.0,8.98,313.88,213.12,11.0,26.0,36.87,False,False,True,False
Taiobeiras,2018,2.219580419580419,11.0,25.0,202.0,139.60083333333333,11.62,8.7,9.94,33.65,32.53,28.0,17.0,3.0,30.0,8.27,188.75,219.44,8.0,16.0,36.47,False,False,True,False
Taiobeiras,2019,2.579831932773109,22.0,13.0,215.0,109.61,14.92,8.79,8.72,32.45,34.79,22.0,3.0,19.0,30.0,10.74,223.34,291.69,25.0,19.0,36.09,False,False,True,False
Taiobeiras,2020,3.240083507306889,17.0,23.0,124.19,110.44833333333334,8.58,9.01,7.38,36.99,34.56,27.0,24.0,22.0,30.0,9.28,280.31,207.81,24.0,6.0,35.54,False,False,True,False
Taiobeiras,2021,3.49869451697128,22.0,22.0,286.62,114.73333333333332,8.23,9.38,7.53,32.7,35.65,20.0,7.0,17.0,30.0,6.1,219.56,58.31,10.0,18.0,38.54,False,False,True,False
Teofilo_Otoni,2012,0.6,11.0,9.0,104.06,255.14083333333332,16.26,11.91,11.81,32.76,35.22,15.0,7.0,4.0,20.0,12.3,140.38,119.12,25.0,25.0,33.84,False,False,True,False
Teofilo_Otoni,2013,0.9047619047619048,29.0,19.0,171.06,172.1825,15.8,15.27,11.98,35.47,36.18,18.0,10.0,13.0,13.0,12.76,259.62,150.38,27.0,26.0,39.15,False,False,True,False
Teofilo_Otoni,2014,0.6,22.0,15.0,207.0,137.595,12.65,14.6,13.27,34.44,36.27,13.0,12.0,11.0,21.0,11.71,206.06,134.5,27.0,24.0,35.66,False,False,True,False
Teofilo_Otoni,2015,0.9047619047619048,5.0,10.0,229.06,168.48333333333332,15.28,14.17,13.6,34.45,37.86,19.0,20.0,19.0,28.0,12.54,174.94,220.31,22.0,31.0,38.62,False,False,True,False
Teofilo_Otoni,2016,0.9047619047619048,9.0,13.0,153.81,129.3216666666667,14.49,13.27,15.42,39.23,37.54,28.0,28.0,27.0,29.0,12.42,184.31,180.38,29.0,31.0,38.64,False,False,True,False
Teofilo_Otoni,2017,0.6666666666666666,13.0,25.0,213.56,155.69750000000002,14.49,12.9,12.32,34.89,35.29,19.0,16.0,18.0,27.0,12.08,216.62,150.12,19.0,26.0,38.92,False,False,True,False
Teofilo_Otoni,2018,0.90625,16.0,29.0,179.06,139.60083333333333,13.48,14.2,10.73,34.48,30.9,24.0,14.0,2.0,30.0,11.71,233.56,191.0,23.0,24.0,37.19,False,False,True,False
Teofilo_Otoni,2019,0.90625,22.0,16.0,172.44,109.61,16.8,14.07,13.29,34.62,36.05,20.0,17.0,17.0,30.0,14.36,285.84,283.88,26.0,24.0,37.22,False,False,True,False
Teofilo_Otoni,2020,1.09375,13.0,21.0,51.31,110.44833333333334,11.04,13.22,10.59,38.22,34.91,26.0,17.0,20.0,18.0,11.44,211.19,137.25,24.0,7.0,36.9,False,False,True,False
Teofilo_Otoni,2021,0.68,22.0,20.0,135.88,114.73333333333332,11.72,11.49,12.77,33.17,36.79,16.0,13.0,12.0,28.0,10.18,248.38,32.12,14.0,20.0,38.1,False,False,True,False
Turmalina,2012,1.5,12.0,15.0,175.25,255.14083333333332,13.84,10.49,8.28,30.91,35.82,10.0,4.0,14.0,20.0,9.42,140.38,63.44,17.0,25.0,33.55,False,False,True,False
Turmalina,2013,1.8,29.0,15.0,178.19,172.1825,12.77,11.44,8.91,36.3,36.36,21.0,6.0,15.0,13.0,9.64,201.44,164.25,22.0,20.0,36.83,False,False,True,False
Turmalina,2014,1.8,22.0,22.0,165.38,137.595,10.91,12.39,9.74,34.27,37.09,16.0,17.0,11.0,13.0,9.41,174.94,129.31,24.0,7.0,35.26,False,False,True,False
Turmalina,2015,0.4194444444444445,17.0,8.0,111.94,168.48333333333332,13.18,12.5,12.34,33.08,36.26,13.0,12.0,14.0,27.0,9.89,191.06,316.81,18.0,21.0,36.54,False,False,True,False
Turmalina,2016,1.559756097560976,10.0,20.0,152.44,129.3216666666667,12.09,12.62,13.22,38.85,37.4,26.0,27.0,28.0,30.0,11.35,154.62,126.31,28.0,26.0,37.89,False,False,True,False
Turmalina,2017,0.4506493506493506,13.0,26.0,158.19,155.69750000000002,13.14,9.9,10.51,33.59,35.67,19.0,15.0,21.0,25.0,12.24,218.62,181.69,10.0,17.0,36.5,False,False,True,False
Turmalina,2018,1.73974358974359,11.0,25.0,158.69,139.60083333333333,12.53,12.38,10.84,33.65,32.11,24.0,13.0,1.0,30.0,10.93,209.44,147.38,11.0,16.0,37.04,False,False,True,False
Turmalina,2019,1.199233716475096,18.0,14.0,131.06,109.61,15.54,12.49,11.26,33.01,34.71,20.0,8.0,16.0,16.0,12.71,244.62,277.75,25.0,22.0,35.97,False,False,True,False
Turmalina,2020,1.320338983050847,13.0,23.0,74.0,110.44833333333334,9.65,11.51,8.48,38.28,36.15,28.0,20.0,23.0,30.0,9.22,255.62,133.38,21.0,5.0,36.31,False,False,True,False
Turmalina,2021,1.279778393351801,20.0,20.0,216.19,114.73333333333332,10.31,11.15,10.38,33.19,36.87,20.0,11.0,17.0,30.0,8.4,124.94,28.0,8.0,19.0,39.73,False,False,True,False
Urucuia,2012,2.4,12.0,11.0,213.5,255.14083333333332,14.12,11.39,10.5,35.06,38.36,22.0,18.0,30.0,20.0,11.78,161.19,111.75,26.0,28.0,36.91,False,False,True,False
Urucuia,2013,1.2,29.0,15.0,204.5,172.1825,14.42,14.11,10.66,38.39,39.13,31.0,21.0,30.0,15.0,12.05,322.31,275.12,27.0,28.0,41.12,False,False,True,False
Urucuia,2014,1.2,14.0,18.0,239.31,137.595,11.81,12.91,12.84,37.74,39.28,26.0,27.0,28.0,22.0,10.74,232.81,200.69,26.0,28.0,38.41,False,False,True,False
Urucuia,2015,1.800664451827243,9.0,13.0,275.56,168.48333333333332,14.05,11.9,12.0,36.9,38.59,31.0,28.0,29.0,28.0,11.11,238.69,250.5,24.0,28.0,40.23,False,False,True,False
Urucuia,2016,2.4,12.0,13.0,258.0,129.3216666666667,14.13,12.48,12.84,41.21,41.01,31.0,29.0,30.0,30.0,11.02,134.12,177.56,29.0,30.0,41.87,False,False,True,False
Urucuia,2017,1.79982206405694,15.0,15.0,242.69,155.69750000000002,15.59,9.75,12.08,35.93,39.78,28.0,26.0,30.0,23.0,10.64,281.31,243.38,25.0,31.0,40.16,False,False,True,False
Urucuia,2018,2.400355871886121,16.0,25.0,194.44,139.60083333333333,12.27,13.43,12.34,35.85,36.55,31.0,22.0,30.0,30.0,10.59,149.12,200.44,23.0,30.0,40.79,False,False,True,False
Urucuia,2019,2.400355871886121,28.0,13.0,242.12,109.61,16.88,12.06,11.27,34.54,39.26,28.0,20.0,29.0,30.0,13.11,231.59,280.19,27.0,28.0,39.15,False,False,True,False
Urucuia,2020,2.4,8.0,23.0,126.81,110.44833333333334,11.67,13.13,10.82,40.18,39.98,31.0,29.0,30.0,30.0,14.27,270.69,161.5,24.0,21.0,39.87,False,False,True,False
Urucuia,2021,1.799276672694394,22.0,22.0,189.31,114.73333333333332,12.89,12.03,12.32,35.82,39.77,26.0,20.0,29.0,30.0,11.54,140.38,82.75,16.0,29.0,41.99,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2012,0.7216494845360825,12.0,13.0,158.69,255.14083333333332,11.36,10.71,9.67,32.18,33.68,14.0,3.0,8.0,20.0,10.11,102.94,114.19,12.0,26.0,34.08,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2013,0.7216494845360825,29.0,15.0,178.69,172.1825,12.61,12.87,7.93,36.04,34.38,18.0,4.0,12.0,15.0,8.91,252.06,164.44,24.0,23.0,35.84,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2014,0.7037037037037037,15.0,22.0,215.94,137.595,10.1,10.63,10.42,33.64,36.02,13.0,12.0,12.0,27.0,7.93,174.38,187.56,15.0,7.0,35.05,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2015,1.22,9.0,12.0,330.31,168.48333333333332,12.25,10.2,9.07,32.24,34.5,15.0,10.0,14.0,26.0,9.11,173.69,219.94,16.0,19.0,35.37,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2016,1.2,16.0,25.0,254.69,129.3216666666667,10.15,10.59,10.71,37.32,35.69,28.0,27.0,29.0,30.0,9.67,119.56,157.19,25.0,25.0,36.83,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2017,1.566666666666667,14.0,13.0,192.44,155.69750000000002,10.55,8.41,7.92,32.58,33.78,20.0,10.0,13.0,25.0,9.28,250.62,262.25,8.0,26.0,35.96,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2018,1.8,16.0,26.0,160.12,139.60083333333333,11.57,9.3,9.86,32.91,31.76,25.0,15.0,3.0,30.0,8.41,241.62,222.81,5.0,11.0,35.29,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2019,2.1,16.0,13.0,146.94,109.61,14.63,8.96,8.37,31.53,34.23,21.0,2.0,17.0,30.0,10.38,156.09,212.81,24.0,19.0,35.1,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2020,1.8,17.0,24.0,111.25,110.44833333333334,8.31,9.13,7.39,35.89,33.71,24.0,23.0,18.0,30.0,8.9,231.19,180.31,21.0,2.0,34.88,False,False,True,False
Vargem_Grande_do_Rio_Pardo,2021,1.644444444444444,20.0,22.0,259.31,114.73333333333332,8.06,9.07,7.56,31.81,34.92,17.0,6.0,10.0,30.0,5.95,192.94,63.44,5.0,16.0,37.71,False,False,True,False
